"id","player","team","position","age","exp","pos","avg_type","points","pos_rank","drop_off","sd_pts","floor","ceiling","tier","points_vor","rank","floor_vor","floor_rank","ceiling_vor","ceiling_rank"
"14807","Joshua Kelley","LAC","RB",23,0,"RB","weighted",63.2362075561627,72,1.19902833682371,31.9548913263884,9.52,97.1506122670807,11,-65.489231985701,292,-100.797,401,-57.9467486320891,289
"14808","Darrynton Evans","TEN","RB",22,0,"RB","weighted",79.9224530214463,58,4.0551686725295,25.1184696894275,48.9,112.858855040266,10,-48.8029865204173,258,-61.417,263,-42.2385058589038,249
"14810","Ke'Shawn Vaughn","TBB","RB",23,0,"RB","weighted",45.8938290040544,90,5.7884721843015,48.6936858673828,13.877,114.637085332969,13,-82.8316105378092,337,-96.44,372,-40.4602755662009,242
"14813","James Robinson","JAC","RB",22,0,"RB","weighted",54.932041728763,81,1.23575085881218,74.3169227027062,3,97.8496947674419,12,-73.7933978131006,311,-107.317,457,-57.247666131728,286
"14815","DeeJay Dallas","SEA","RB",22,0,"RB","weighted",35.5866369958245,95,0.562699607864587,31.3607082173228,15.1,71.9097598837209,13,-93.1388025460391,365,-95.217,366,-83.187601015449,332
"14817","Patrick Taylor","GBP","RB",22,0,"RB","weighted",0.2,154,0.2,Inf,0.2,0.2,15,-128.525439541864,519,-110.117,483,-154.89736089917,544
"14818","Xavier Jones","LAR","RB",23,0,"RB","weighted",NA,NA,NA,NA,4.05,4.05,14,NA,NA,-106.267,445,-151.04736089917,519
"14819","Tavien Feaster","FA","RB",23,0,"RB","weighted",0,155,0.3835,NA,0,0,NA,-128.725439541864,521,-110.317,485,-155.09736089917,545
"14823","Rico Dowdle","DAL","RB",22,0,"RB","weighted",13.4031371087928,123,1.67313710879284,19.2934085246749,-0.585,24.0389193313953,13,-115.322302433071,457,-110.902,488,-131.058441567775,449
"14826","Artavis Pierce","FA","RB",24,0,"RB","weighted",-0.221,156,1.2705,Inf,-0.221,-0.221,NA,-128.946439541864,523,-110.538,486,-155.31836089917,547
"14827","J.J. Taylor","NEP","RB",22,0,"RB","weighted",25.4,108,2.01565155807365,NA,25.4,25.4,13,-103.325439541864,411,-84.917,315,-129.69736089917,443
"14828","Tony Jones","FA","RB",NA,0,"RB","weighted",0.31,153,0.21,NA,0.31,0.31,15,-128.415439541864,518,-110.007,481,-154.78736089917,543
"14830","LaVante Bellamy","DEN","RB",24,0,"RB","weighted",3,141,0.195677966101695,NA,3,3,15,-125.725439541864,505,-107.317,457,-152.09736089917,524
"14832","CeeDee Lamb","DAL","WR",21,0,"WR","weighted",135.947352193833,50,2.23017564061959,27.7917544162907,107.6,173.380106761566,9,-22.1621161289234,188,-30.25,201,-6.15020387145478,131
"14833","Jerry Jeudy","DEN","WR",21,0,"WR","weighted",136.27965733183,49,1.2562787799194,22.5970597802895,111.7,166.518042704626,9,-21.8298109909259,187,-26.15,183,-13.0122679283943,147
"14834","Henry Ruggs","LVR","WR",21,0,"WR","weighted",141.919650514786,46,2.50223696817423,11.1224942373147,130,158.319064545455,9,-16.18981780797,168,-7.84999999999999,126,-21.2112460875661,188
"14835","Tee Higgins","CIN","WR",21,0,"WR","weighted",80.1885857230018,89,0.616445154831027,49.6154110623807,6.7,132.7565,13,-77.9208825997542,322,-131.15,554,-46.7738106330206,262
"14836","Justin Jefferson","MIN","WR",21,0,"WR","weighted",133.334948196437,52,2.01396422407885,32.0181375171149,96,176.842954545455,9,-24.7745201263188,198,-41.85,220,-2.68735608756606,114
"14837","KJ Hamler","DEN","WR",21,0,"WR","weighted",64.5774749058304,104,2.32089143906599,34.3251072024119,25.7,106.881954545455,16,-93.5319934169256,368,-112.15,493,-72.6483560875661,313
"14838","Laviska Shenault","JAC","WR",22,0,"WR","weighted",96.7520396704652,78,2.11927063816151,36.4674243824371,42.7,133.416511627907,10,-61.3574286522908,284,-95.15,365,-46.1137990051136,260
"14839","Jalen Reagor","PHI","WR",21,0,"WR","weighted",109.613115820072,67,3.14911024603042,27.3907116438694,71.25,145.801681818182,10,-48.4963525026845,256,-66.6,268,-33.7286288148388,227
"14840","Brandon Aiyuk","SFO","WR",22,0,"WR","weighted",111.449342124803,66,2.84733489104426,28.3217544377759,71.85,138.668590909091,10,-46.6601261979534,253,-66,266,-40.8617197239297,245
"14841","Chase Claypool","PIT","WR",22,0,"WR","weighted",69.8760463928489,96,0.407031904690172,38.3358843204885,13.5,116.4275,15,-88.2334219299071,348,-124.35,520,-63.1028106330206,300
"14842","Michael Pittman","IND","WR",23,0,"WR","weighted",115.658050642247,63,1.99951161906186,30.6900062044846,63.3,149.085,10,-42.4514176805087,239,-74.55,288,-30.4453106330206,218
"14843","Lynn Bowden","MIA","RB",23,0,"RB","weighted",38.6534418348526,94,3.18750952371074,36.9731085749314,0.1,70.5394706073889,13,-90.0719977070111,355,-110.217,484,-84.557890291781,336
"14844","Bryan Edwards","LVR","WR",22,0,"WR","weighted",104.314792436618,71,0.571510387038089,28.013247286425,59.3,136.758136363636,10,-53.7946758861384,266,-78.55,299,-42.7721742693842,250
"14845","Gabriel Davis","BUF","WR",21,0,"WR","weighted",1.2,215,0.4,NA,1.2,1.2,52,-156.909468322756,609,-136.65,583,-178.330310633021,615
"14846","Denzel Mims","NYJ","WR",23,0,"WR","weighted",99.3974249040087,75,0.647541385156629,44.2429200775944,41.5,156.565590909091,10,-58.7120434187473,277,-96.35,370,-22.9647197239297,200
"14847","Devin Duvernay","BAL","WR",23,0,"WR","weighted",54.0919104658197,115,1.22259295849029,35.9080466474676,0.12,91.8526690391459,16,-104.017557856936,413,-137.73,590,-87.6776415938747,343
"14850","Quintez Cephus","DET","WR",22,0,"WR","weighted",10.35,170,1.2515,NA,10.35,10.35,30,-147.759468322756,564,-127.5,531,-169.180310633021,571
"14851","K.J. Hill","LAC","WR",23,0,"WR","weighted",4.9,193,0.275969183359014,NA,4.9,4.9,41,-153.209468322756,587,-132.95,561,-174.630310633021,596
"14852","Antonio Gibson","WAS","RB",22,0,"RB","weighted",157.569916460022,28,6.11654352070778,4.30194976588776,151.61,163.138390501319,7,28.844476918158,62,41.293,49,8.04102960214939,87
"14854","Binjimen Victor","FA","WR",23,0,"WR","weighted",0.5,218,0.325,NA,0.5,0.5,55,-157.609468322756,612,-137.35,587,-179.030310633021,618
"14858","Van Jefferson","LAR","WR",24,0,"WR","weighted",65.2178194409091,101,0.192434022524509,36.0910841344189,9.9,100.70803030303,15,-92.8916488818469,362,-127.95,532,-78.8222803299903,325
"14859","Trishton Jackson","LAR","WR",22,0,"WR","weighted",-0.04,224,0.032,NA,-0.04,-0.04,NA,-158.149468322756,618,-137.89,595,-179.570310633021,624
"14862","Joe Reed","LAC","WR",22,0,"WR","weighted",44.4472040642529,120,2.62760223593877,30.7137841333528,6.419,75.1417441860465,17,-113.662264258503,451,-131.431,556,-104.388566446974,385
"14863","Antonio Gandy-Golden","WAS","WR",22,0,"WR","weighted",56.1636128404669,114,2.60700419884087,29.2092604942902,39,82.7556403726708,16,-101.945855482289,404,-98.85,389,-96.7746702603498,368
"14864","Tyler Johnson","TBB","WR",22,0,"WR","weighted",13.335332382311,166,0.504330841478932,0.75377582874486,11.6,12.5499649068323,24,-144.774135940445,560,-126.25,527,-166.980345726188,567
"14866","Jeff Thomas","FA","WR",23,0,"WR","weighted",-0.08,226,NA,NA,-0.08,-0.08,NA,-158.189468322756,620,-137.93,597,-179.610310633021,626
"14867","Cole Kmet","CHI","TE",21,0,"TE","weighted",56.2418194624502,43,4.0542948433761,26.3415692319514,11.45,84.5519090909091,9,-67.4588927207291,300,-95.5233333333333,367,-59.4817682519141,295
"14868","Brycen Hopkins","LAR","TE",23,0,"TE","weighted",24.6,75,0.933975787840957,Inf,24.6,24.6,13,-99.1007121831793,389,-82.3733333333333,307,-119.433677342823,420
"14870","Adam Trautman","NOS","TE",23,0,"TE","weighted",36.7459514255544,55,1.08804643957313,18.6609377120468,24.728,54.7763345195729,10,-86.9547607576249,345,-82.2453333333333,306,-89.2573428232503,350
"14871","Colby Parkinson","SEA","TE",21,0,"TE","weighted",15.7,93,0.799740181268882,NA,15.7,15.7,15,-108.000712183179,428,-91.2733333333333,339,-128.333677342823,440
"14873","Albert Okwuegbunam","DEN","TE",22,0,"TE","weighted",29.7967790487658,65,1.83365782555335,24.951712780854,3.15,60.7440569395018,12,-93.9039331344135,370,-103.823333333333,422,-83.2896204033215,333
"14874","Hunter Bryant","DET","TE",22,0,"TE","weighted",0.4,127,0.205,Inf,0.4,0.4,20,-123.300712183179,497,-106.573333333333,447,-143.633677342823,495
"14875","Harrison Bryant","CLE","TE",22,0,"TE","weighted",25.5191505216095,74,1.32933570679472,34.5421662609628,1.45,45.5357049418605,12,-98.1815616615698,388,-105.523333333333,434,-98.4979724009628,373
"14876","Josiah Deguara","GBP","TE",23,0,"TE","weighted",31.6,61,0.865900276080627,NA,31.6,31.6,12,-92.1007121831793,360,-75.3733333333333,290,-112.433677342823,408
"14912","Rodrigo Blankenship","IND","K",23,0,"K","weighted",106.232783854552,13,0.661668394031651,5.53476354403418,100,109.61714862747,1,-4.42149953598377,121,8.24474800057794,88,-21.7773243017273,192
"14936","Devin Asiasi","NEP","TE",23,0,"TE","weighted",75.6139485778146,34,5.98994882995777,21.0292251288327,55.4,105.077384341637,7,-48.0867636053648,255,-51.5733333333333,241,-38.9562930011862,237
"14939","Dalton Keene","NEP","TE",21,0,"TE","weighted",31.209889224572,62,1.1059245891291,22.7789322642319,8.7,51.0075988372093,12,-92.4908229586073,361,-98.2733333333333,383,-93.0260785056139,360
"14965","Justin Rohrwasser","FA","K",24,0,"K","weighted",60.0503514175156,39,17.3964770257289,2.84322277254249,57.7611940298507,62.3926372659882,3,-50.6039319730203,260,-33.9940579695713,208,-69.0018356632095,309
"14973","Jason Huntley","PHI","RB",22,0,"RB","weighted",-2.437,158,NA,NA,-2.437,-2.437,NA,-131.162439541864,528,-112.754,495,-157.53436089917,551
"14983","Tyler Bass","BUF","K",23,0,"K","weighted",97.7972090149204,24,0.978700889405218,19.9524242380197,73.1567922705314,114.895561002857,1,-12.8570743756155,156,-18.5984597288907,159,-16.4989119263404,166
"14984","Charlie Woerner","SFO","TE",23,0,"TE","weighted",17.4237388724036,88,0.315210527732361,5.02045814642449,13.8,20.2044476744186,14,-106.276973310776,421,-93.1733333333333,352,-123.829229668405,431
"14996","Tyler Davis","JAC","TE",23,0,"TE","weighted",11.329955290611,105,1.93723927852644,15.6270598642227,0,19.9446075581395,16,-112.370756892568,447,-106.973333333333,454,-124.089069784684,432
"15022","Malcolm Perry","MIA","RB",23,0,"RB","weighted",21.7,111,1.57495223420647,NA,21.7,21.7,13,-107.025439541864,425,-88.617,329,-133.39736089917,458
"15024","Sam Sloman","LAR","K",23,0,"K","weighted",97.391726636202,25,1.69065511073853,24.8823680453236,68.1756163893362,117.008756422018,2,-13.2625567543339,158,-23.5796356100859,178,-14.3857165071794,159
"15034","Marquez Callaway","NOS","WR",22,0,"WR","weighted",8.28,177,0.264903697996917,NA,8.28,8.28,35,-149.829468322756,571,-129.57,542,-171.250310633021,580
"15045","Jacob Breeland","BAL","TE",23,0,"TE","weighted",12.65,101,0.676510383875943,NA,12.65,12.65,15,-111.050712183179,440,-94.3233333333333,361,-131.383677342823,452
