"id","player","team","position","age","exp","pos","avg_type","points","pos_rank","drop_off","sd_pts","floor","ceiling","tier","points_vor","rank","floor_vor","floor_rank","ceiling_vor","ceiling_rank"
"14231","Trevon Wesco","NYJ","TE",25,1,"TE","weighted",9.27272727272727,101,0.51758569299553,8.26907770725915,0.3,15.8383333333333,9,-85.1454634782786,415,-81.097,404,-94.8249855877104,416
"14239","Foster Moreau","LVR","TE",23,1,"TE","weighted",25.9211594202899,58,1.60471820957348,7.19544725790205,15.2,30.4256880733945,7,-68.497031330716,335,-66.197,304,-80.2376308476493,368
"14240","Zach Gentry","PIT","TE",24,1,"TE","weighted",10.0269602528619,97,0.19345609564345,8.27976012508596,0.46,15.6071656976744,9,-84.391230498144,408,-80.937,403,-95.0561532233693,418
"14244","Matt Gay","FA","K",26,1,"K","weighted",122.6,4,3.511070926315,Inf,122.6,122.6,1,11.9457166094641,80,30.8447480005779,56,-8.79447292919772,141
"14258","Austin Seibert","CLE","K",24,1,"K","weighted",107.388528672212,11,1.02761448058465,19.8040530891305,76.2855204729452,121.007725290698,1,-3.2657547183241,115,-15.4697315264769,155,-10.3867476385,151
"14280","Scott Miller","TBB","WR",23,1,"WR","weighted",68,83,1.51580384061785,NA,68,68,12,-58.6253103128573,299,-38.5666666666667,228,-73.9087742370322,351
"14284","Darwin Thompson","KCC","RB",23,1,"RB","weighted",28.9395408163265,98,0.545640067142951,22.6141114446535,11.075,55.8896636085627,14,-85.8763201845409,420,-87.5716666666667,434,-81.3794589380655,371
"14287","Cullen Gillaspia","HOU","RB",25,1,"RB","weighted",0,156,0.1105,NA,0,0,NA,-114.815861000867,548,-98.6466666666667,523,-137.269122546628,582
"14289","Kerrith Whyte","FA","RB",24,1,"RB","weighted",11.3,123,0.429000000000002,NA,11.3,11.3,15,-103.515861000867,484,-87.3466666666667,431,-125.969122546628,514
"14297","John Ursua","SEA","WR",26,1,"WR","weighted",3.1,197,0.0914999999999999,NA,3.1,3.1,19,-123.525310312857,591,-103.466666666667,563,-138.808774237032,593
"14305","Olabisi Johnson","MIN","WR",23,1,"WR","weighted",58.6107396149949,93,1.85970869586036,21.1894021542232,40.9,78.6435053380783,14,-68.0145706978624,334,-65.6666666666667,301,-63.265268898954,320
"14315","Ashton Dulin","IND","WR",23,1,"WR","weighted",0.665,215,0.465,NA,0.665,0.665,20,-125.960310312857,609,-105.901666666667,582,-141.243774237032,613
"14317","Keelan Doss","FA","WR",24,1,"WR","weighted",8.4,169,1.054,NA,8.4,8.4,19,-118.225310312857,563,-98.1666666666667,514,-133.508774237032,545
"14319","Andrew Beck","DEN","TE",24,1,"RB","weighted",NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA
"14319","Andrew Beck","DEN","TE",24,1,"TE","weighted",19.6862891207153,71,0.521642011706515,15.980613254816,8.1,28.4958430232558,8,-74.7319016302905,357,-73.297,342,-82.1674758977879,375
"14330","Darrius Shepherd","FA","WR",25,1,"WR","weighted",-0.094,223,0.156,NA,-0.094,-0.094,19,-126.719310312857,617,-106.660666666667,591,-142.002774237032,621
"14331","D'Ernest Johnson","CLE","RB",24,1,"RB","weighted",13.043219076006,117,0.354318181818183,13.5764501987817,3.2,20.5274418604651,15,-101.772641924861,478,-95.4466666666667,479,-116.741680686163,482
"14336","Jon'Vea Johnson","FA","WR",25,1,"WR","weighted",0,220,0.06,NA,0,0,NA,-126.625310312857,614,-106.566666666667,588,-141.908774237032,618
"14370","Tanner Hudson","FA","TE",26,2,"TE","weighted",0.1,128,NA,Inf,0.1,0.1,15,-94.3181907510059,462,-81.297,408,-110.563318921044,469
"14420","Alec Ingold","LVR","RB",24,1,"RB","weighted",8.76,127,0.900961089494163,NA,8.76,8.76,16,-106.055861000867,494,-89.8866666666667,449,-128.509122546628,524
"14435","Reggie Bonnafon","FA","RB",24,2,"RB","weighted",20.3,109,1.33484419263456,NA,20.3,20.3,14,-94.5158610008674,463,-78.3466666666667,376,-116.969122546628,484
"14465","Tony Brooks-James","FA","RB",26,1,"RB","weighted",-0.566,158,1.9195,NA,-0.566,-0.566,NA,-115.381861000867,551,-99.2126666666667,527,-137.835122546628,587
"14545","Jason Moore","LAC","WR",25,1,"WR","weighted",2.5,202,0.336,NA,2.5,2.5,20,-124.125310312857,596,-104.066666666667,568,-139.408774237032,599
"14549","Nsimba Webster","LAR","WR",24,1,"WR","weighted",0.008,218,0.0055,NA,0.008,0.008,NA,-126.617310312857,612,-106.558666666667,586,-141.900774237032,616
"14555","Gunner Olszewski","NEP","WR",24,1,"WR","weighted",3.2,195,0.0809445300462253,Inf,3.2,3.2,20,-123.425310312857,589,-103.366666666667,561,-138.708774237032,592
"14558","Deonte Harris","NOS","WR",23,1,"WR","weighted",6,177,0.0460000000000003,NA,6,6,19,-120.625310312857,571,-100.566666666667,541,-135.908774237032,564
"14565","Diontae Spencer","DEN","WR",28,6,"WR","weighted",-0.3,225,NA,NA,-0.3,-0.3,NA,-126.925310312857,619,-106.866666666667,593,-142.208774237032,623
"14592","Olamide Zaccheaus","ATL","WR",23,1,"WR","weighted",17.8,146,1.77034745762712,NA,17.8,17.8,17,-108.825310312857,511,-88.7666666666667,445,-124.108774237032,509
"14600","Joey Slye","CAR","K",24,1,"K","weighted",111.360910006424,8,3.68266009902293,3.15391518714884,106.369321523786,113.469268895349,1,0.706626615887856,104,14.6140695243638,74,-17.9252040338489,180
"14612","Patrick Laird","MIA","RB",25,1,"RB","weighted",20.9,108,0.900000000000002,NA,20.9,20.9,14,-93.9158610008674,460,-77.7466666666667,371,-116.369122546628,480
"14613","Steven Sims","WAS","WR",23,1,"WR","weighted",92.1198161529888,62,0.857520832946818,37.2983036809398,50.1,119.934519572954,10,-34.5054941598685,230,-56.4666666666667,272,-21.9742546640785,196
"14618","Devlin Hodges","FA","QB",24,1,"QB","weighted",10.94,56,1.00720952380952,NA,10.94,10.94,11,-253.895115172289,643,-232.833333333333,603,-285.794678743965,654
"14654","Hale Hentges","FA","TE",24,1,"TE","weighted",9.8,99,0.508325185388628,NA,9.8,9.8,9,-84.6181907510059,411,-71.597,333,-100.863318921044,437
"14777","Joe Burrow","CIN","QB",24,0,"QB","weighted",238.472338261431,22,2.12772655118198,24.5534851202359,211.84,275.652081735423,7,-26.362776910858,207,-31.9333333333334,212,-21.0825970085415,189
"14778","Tua Tagovailoa","MIA","QB",22,0,"QB","weighted",91.1283954894266,34,35.0207125339553,49.6087027302407,41.0311895096081,148.174450581395,9,-173.706719682862,621,-202.742143823725,597,-148.560228162569,625
"14779","Justin Herbert","LAC","QB",22,0,"QB","weighted",72.2619186174952,35,33.2371776377838,60.0677153647966,10.76,150.675398047375,9,-192.573196554793,622,-233.013333333333,604,-146.059280696589,624
"14780","Jacob Eason","IND","QB",23,0,"QB","weighted",2.76,74,2.0385,NA,2.76,2.76,12,-262.075115172289,661,-241.013333333333,625,-293.974678743965,664
"14781","Jake Fromm","BUF","QB",22,0,"QB","weighted",1.18,75,0.9285,NA,1.18,1.18,13,-263.655115172289,662,-242.593333333333,630,-295.554678743965,665
"14782","Jordan Love","GBP","QB",22,0,"QB","weighted",6.6337657551999,66,0.467350071430117,7.31948724069763,-3.618,12.7588918205805,11,-258.201349417089,653,-247.391333333333,647,-283.975786923384,650
"14783","Jalen Hurts","PHI","QB",22,0,"QB","weighted",22.190715942029,44,1.31266927696075,27.3233675724312,-0.016,60.12,10,-242.64439923026,631,-243.789333333333,639,-236.614678743965,629
"14793","Jake Luton","JAC","QB",24,0,"QB","weighted",5.98305993896813,68,0.290376406926405,8.00752714424669,-0.76,14.2983905013193,11,-258.85205523332,655,-244.533333333333,644,-282.436288242646,648
"14797","D'Andre Swift","DET","RB",21,0,"RB","weighted",128.613255164562,31,10.3386876724277,28.7800160101078,101.4,170.858133125559,6,13.7973941636943,75,2.75333333333333,94,33.5890105789304,52
"14798","Zack Moss","BUF","RB",23,0,"RB","weighted",80.2588459080106,48,0.690638743010894,46.6046789342099,2.1,130.947888226744,9,-34.5570150928568,231,-96.5466666666667,492,-6.32123431988398,131
"14799","Cam Akers","LAR","RB",21,0,"RB","weighted",157.701252332913,26,17.4531324850235,22.5719312461633,133,188.943048184365,5,42.8853913320452,39,34.3533333333333,47,51.6739256377368,36
"14800","J.K. Dobbins","BAL","RB",22,0,"RB","weighted",103.848787177691,42,8.9185368376987,43.1040296736708,22.6,142.054834452708,8,-10.9670738231766,152,-76.0466666666667,363,4.78571190608014,92
"14801","Eno Benjamin","ARI","RB",21,0,"RB","weighted",10.642,125,1.312,9.86363417927527,0.7,19.1517441860465,15,-104.173861000867,489,-97.9466666666667,509,-118.117378360582,488
"14802","Jonathan Taylor","IND","RB",21,0,"RB","weighted",164.963431774948,23,0.805582457441943,20.0043913429962,145.2,186.49201316879,5,50.1475707740802,32,46.5533333333333,34,49.2228906221616,38
"14803","Clyde Edwards-Helaire","KCC","RB",21,0,"RB","weighted",221.743889996374,9,2.45719652710085,29.1114219017668,209,265.458518806006,3,106.928028995506,9,110.353333333333,8,128.189396259378,11
"14804","Anthony McFarland","PIT","RB",21,0,"RB","weighted",45.7147657803072,85,2.60958586345964,29.438140799736,1.9,81.1635359801193,11,-69.1010952205602,338,-96.7466666666667,493,-56.1055865665088,305
"14805","AJ Dillon","GBP","RB",22,0,"RB","weighted",69.7994976069181,58,1.68246838991941,7.74387606199994,62.883,79.860988372093,10,-45.0163633939493,260,-35.7636666666667,224,-57.4081341745351,309
"14806","Lamical Perine","NYJ","RB",22,0,"RB","weighted",28.6653667157585,99,1.4333398006446,19.451798390434,5.5,49.1795078787879,13,-86.150494285109,423,-93.1466666666667,467,-88.0896146678403,394
"14807","Joshua Kelley","LAC","RB",23,0,"RB","weighted",59.2112453776453,69,2.08412630036968,31.4266246487801,7.42,92.2594166149068,10,-55.6046156232222,293,-91.2266666666667,456,-45.0097059317213,276
"14808","Darrynton Evans","TEN","RB",22,0,"RB","weighted",68.9857611404579,59,2.43028915619269,22.5408992061518,39.5,99.2893283498746,10,-45.8300998604095,261,-59.1466666666667,280,-37.9797941967535,254
"14810","Ke'Shawn Vaughn","TBB","RB",23,0,"RB","weighted",41.6625279450529,87,3.23660726620017,44.2669989253904,11.692,103.590039878424,11,-73.1533330558145,349,-86.9546666666667,428,-33.6790826682046,238
"14813","James Robinson","JAC","RB",22,0,"RB","weighted",47.8648286140089,81,0.216405519236602,64.9831131910437,2.7,85.6370784883721,11,-66.9510323868585,328,-95.9466666666667,485,-51.6320440582561,293
"14815","DeeJay Dallas","SEA","RB",22,0,"RB","weighted",30.1458352465534,95,0.834259376530703,26.2712923874844,12.1,60.6566668604651,13,-84.6700257543141,412,-86.5466666666667,427,-76.612455686163,359
"14817","Patrick Taylor","GBP","RB",22,0,"RB","weighted",0.2,155,0.2,Inf,0.2,0.2,31,-114.615861000867,545,-98.4466666666667,521,-137.069122546628,581
"14818","Xavier Jones","LAR","RB",23,0,"RB","weighted",NA,NA,NA,NA,4.05,4.05,19,NA,NA,-94.5966666666667,471,-133.219122546628,543
"14819","Tavien Feaster","FA","RB",23,0,"RB","weighted",0,156,0.3935,NA,0,0,NA,-114.815861000867,548,-98.6466666666667,523,-137.269122546628,582
"14823","Rico Dowdle","DAL","RB",22,0,"RB","weighted",12.3778017883756,119,0.473142312258453,17.8791949623019,-0.585,22.2339774709302,14,-102.438059212492,480,-99.2316666666667,528,-115.035145075698,475
"14826","Artavis Pierce","FA","RB",24,0,"RB","weighted",-0.221,157,1.2805,Inf,-0.221,-0.221,NA,-115.036861000867,549,-98.8676666666667,525,-137.490122546628,584
"14827","J.J. Taylor","NEP","RB",22,0,"RB","weighted",23.9,104,1.55015355855871,NA,23.9,23.9,14,-90.9158610008674,444,-74.7466666666667,349,-113.369122546628,472
"14828","Tony Jones","FA","RB",NA,0,"RB","weighted",0.26,154,0.16,NA,0.26,0.26,30,-114.555861000867,544,-98.3866666666667,519,-137.009122546628,580
"14830","LaVante Bellamy","DEN","RB",24,0,"RB","weighted",2.6,141,0.512604006163328,NA,2.6,2.6,22,-112.215861000867,528,-96.0466666666667,488,-134.669122546628,552
"14832","CeeDee Lamb","DAL","WR",21,0,"WR","weighted",107.240720827216,50,0.757613600793249,24.9561412294955,81.5,141.026459074733,9,-19.3845894856409,179,-25.0666666666667,192,-0.882315162299165,108
"14833","Jerry Jeudy","DEN","WR",21,0,"WR","weighted",106.552279621291,51,1.11726826362286,20.0203565912941,86.7,133.635925266904,9,-20.0730306915668,182,-19.8666666666667,170,-8.27284897012834,140
"14834","Henry Ruggs","LVR","WR",21,0,"WR","weighted",113.698742799204,44,3.60074454069947,9.06553379255397,106,126.979550909091,9,-12.9265675136538,158,-0.566666666666663,107,-14.9292233279413,169
"14835","Tee Higgins","CIN","WR",21,0,"WR","weighted",63.6732776082977,87,0.627787525206024,41.5771591243208,3.4,108.9915,13,-62.9520327045596,310,-103.166666666667,560,-32.9172742370323,236
"14836","Justin Jefferson","MIN","WR",21,0,"WR","weighted",104.45608788378,53,0.506627241563422,25.5130833828167,73.5,138.295909090909,9,-22.1692224290777,193,-33.0666666666667,214,-3.61286514612317,126
"14837","KJ Hamler","DEN","WR",21,0,"WR","weighted",50.6951451025021,102,0.665128994485464,28.8271395374993,20.2,86.5837727272727,15,-75.9301652103552,366,-86.3666666666667,426,-55.3250015097595,302
"14838","Laviska Shenault","JAC","WR",22,0,"WR","weighted",76.7455595897793,77,2.12686226197135,30.3076856257519,30.3,107.348851744186,11,-49.879750723078,277,-76.2666666666667,367,-34.5599224928462,241
"14839","Jalen Reagor","PHI","WR",21,0,"WR","weighted",86.3008364453867,67,3.5941387972733,22.5992064844755,55.3,116.505772727273,10,-40.3244738674706,251,-51.2666666666667,264,-25.4030015097595,207
"14840","Brandon Aiyuk","SFO","WR",22,0,"WR","weighted",89.2296043537486,65,1.85638582848344,23.5513720001746,55.3,112.567681818182,10,-37.3957059591087,244,-51.2666666666667,263,-29.3410924188504,222
"14841","Chase Claypool","PIT","WR",22,0,"WR","weighted",54.3568582940088,96,1.48085186919983,31.4195448802456,8.3,92.5306818181818,14,-72.2684520188486,348,-98.2666666666667,515,-49.3780924188504,287
"14842","Michael Pittman","IND","WR",23,0,"WR","weighted",91.2865428258076,63,1.05271674179509,22.4690012656382,53,116.340681818182,10,-35.3387674870497,235,-53.5666666666667,269,-25.5680924188504,208
"14843","Lynn Bowden","MIA","RB",23,0,"RB","weighted",29.2056201529883,97,0.403166386945848,28.5541950381685,0.1,54.4175844863925,13,-85.6102408478791,419,-98.5466666666667,522,-82.8515380602357,378
"14844","Bryan Edwards","LVR","WR",22,0,"WR","weighted",78.9977828551753,72,0.418433888962511,24.1808421188035,37.8,105.262681818182,10,-47.627527457682,268,-68.7666666666667,315,-36.6460924188504,247
"14845","Gabriel Davis","BUF","WR",21,0,"WR","weighted",0.8,214,0.3175,Inf,0.8,0.8,23,-125.825310312857,608,-105.766666666667,581,-141.108774237032,612
"14846","Denzel Mims","NYJ","WR",23,0,"WR","weighted",77.7810355948812,76,1.94539599612961,36.8765385934727,31.5,126.821272727273,11,-48.8442747179762,273,-75.0666666666667,353,-15.0875015097595,170
"14847","Devin Duvernay","BAL","WR",23,0,"WR","weighted",42.4583290986086,114,0.928178677125864,28.2881145030289,0.1,71.9998220640569,15,-84.1669812142487,407,-106.466666666667,585,-69.9089521729753,338
"14850","Quintez Cephus","DET","WR",22,0,"WR","weighted",7.9,170,1.12190292758089,Inf,7.9,7.9,19,-118.725310312857,564,-98.6666666666667,524,-134.008774237032,546
"14851","K.J. Hill","LAC","WR",23,0,"WR","weighted",3,199,0.2855,NA,3,3,20,-123.625310312857,593,-103.566666666667,565,-138.908774237032,595
"14852","Antonio Gibson","WAS","RB",22,0,"RB","weighted",132.602286606265,29,3.44988969649964,6.21098405042478,122.56,139.602336818182,6,17.7864256053973,70,23.9133333333333,65,2.33321427155366,96
"14854","Binjimen Victor","FA","WR",23,0,"WR","weighted",0.3,216,0.2,NA,0.3,0.3,24,-126.325310312857,610,-106.266666666667,584,-141.608774237032,614
"14858","Van Jefferson","LAR","WR",24,0,"WR","weighted",50.7525844232828,101,0.278858536922733,28.8768082036601,7.1,79.8369696969697,15,-75.8727258895745,365,-99.4666666666667,529,-62.0718045400625,318
"14859","Trishton Jackson","LAR","WR",22,0,"WR","weighted",-0.04,221,0.047,NA,-0.04,-0.04,NA,-126.665310312857,615,-106.606666666667,589,-141.948774237032,619
"14862","Joe Reed","LAC","WR",22,0,"WR","weighted",35.1376268047777,120,2.71674092977095,24.7361766416247,4.874,60.1373837209302,16,-91.4876835080796,448,-101.692666666667,552,-81.771390516102,373
"14863","Antonio Gandy-Golden","WAS","WR",22,0,"WR","weighted",41.9200622568093,115,1.63691115034582,23.9106773463301,25.7,63.7720347826087,15,-84.705248056048,413,-80.8666666666667,402,-78.1367394544235,365
"14864","Tyler Johnson","TBB","WR",22,0,"WR","weighted",10.4915092724679,164,0.507318209293787,0.994192134348286,8.6,9.85295559006211,18,-116.133801040389,556,-97.9666666666667,510,-132.05581864697,537
"14866","Jeff Thomas","FA","WR",23,0,"WR","weighted",-0.08,222,0.067,NA,-0.08,-0.08,NA,-126.705310312857,616,-106.646666666667,590,-141.988774237032,620
"14867","Cole Kmet","CHI","TE",21,0,"TE","weighted",42.2647191094497,40,0.672923857257629,21.1611260797149,7.4,66.4016818181818,7,-52.1534716415562,282,-73.997,346,-44.2616371028619,272
"14868","Brycen Hopkins","LAR","TE",23,0,"TE","weighted",18.6,75,1.14890605049193,NA,18.6,18.6,8,-75.8181907510059,364,-62.797,292,-92.0633189210438,409
"14870","Adam Trautman","NOS","TE",23,0,"TE","weighted",28.2577888067582,54,0.75755672685219,15.7738695183216,18.783,43.4503558718861,7,-66.1604019442477,324,-62.614,291,-67.2129630491576,330
"14871","Colby Parkinson","SEA","TE",21,0,"TE","weighted",12.7,90,0.586272351797859,NA,12.7,12.7,9,-81.7181907510058,394,-68.697,314,-97.9633189210438,426
"14873","Albert Okwuegbunam","DEN","TE",22,0,"TE","weighted",23.307224563516,61,0.459648759089433,19.9429648618769,1.7,48.187384341637,8,-71.1109661874899,342,-79.697,391,-62.4759345794067,319
"14874","Hunter Bryant","DET","TE",22,0,"TE","weighted",0.1,128,NA,Inf,0.1,0.1,NA,-94.3181907510059,462,-81.297,408,-110.563318921044,469
"14875","Harrison Bryant","CLE","TE",22,0,"TE","weighted",19.0991058122206,73,0.271632251703522,26.4457936163769,0.9,34.6524127906977,8,-75.3190849387853,361,-80.497,397,-76.0109061303461,357
"14876","Josiah Deguara","GBP","TE",23,0,"TE","weighted",22.6,64,0.894878776787543,NA,22.6,22.6,8,-71.8181907510059,346,-58.797,276,-88.0633189210438,393
"14912","Rodrigo Blankenship","IND","K",23,0,"K","weighted",106.232783854552,13,0.661668394031651,5.53476354403418,100,109.61714862747,1,-4.42149953598377,120,8.24474800057794,84,-21.7773243017273,193
"14936","Devin Asiasi","NEP","TE",23,0,"TE","weighted",57.4659052091812,34,2.61435755411308,16.9892676315678,40.9,81.3416192170819,6,-36.9522855418247,242,-40.497,233,-29.3216997039619,221
"14939","Dalton Keene","NEP","TE",21,0,"TE","weighted",22.6208660624371,63,0.205405826298634,17.0453208765219,5.7,37.4529694767442,8,-71.7973246885688,345,-75.697,361,-73.2103494442996,348
"14965","Justin Rohrwasser","FA","K",24,0,"K","weighted",60.0503514175156,39,17.3964770257289,2.84322277254249,57.7611940298507,62.3926372659882,3,-50.6039319730203,278,-33.9940579695713,218,-69.0018356632095,336
"14973","Jason Huntley","PHI","RB",22,0,"RB","weighted",-2.437,159,NA,NA,-2.437,-2.437,NA,-117.252861000867,560,-101.083666666667,545,-139.706122546628,600
"14983","Tyler Bass","BUF","K",23,0,"K","weighted",97.7972090149204,24,0.978700889405218,19.9524242380197,73.1567922705314,114.895561002857,1,-12.8570743756155,157,-18.5984597288907,164,-16.4989119263404,174
"14984","Charlie Woerner","SFO","TE",23,0,"TE","weighted",12.9237388724036,89,0.512875169779655,5.02045814642449,9.3,15.7044476744186,9,-81.4944518786023,393,-72.097,336,-94.9588712466252,417
"14996","Tyler Davis","JAC","TE",23,0,"TE","weighted",8.51028315946349,103,0.183360702263084,11.7379725676967,0,14.9810174418605,10,-85.9079075915424,421,-81.397,409,-95.6823014791833,419
"15022","Malcolm Perry","MIA","RB",23,0,"RB","weighted",19.7,110,1.83484419263456,NA,19.7,19.7,14,-95.1158610008674,466,-78.9466666666667,381,-117.569122546628,486
"15024","Sam Sloman","LAR","K",23,0,"K","weighted",97.391726636202,25,1.69065511073853,24.8823680453236,68.1756163893362,117.008756422018,2,-13.2625567543339,159,-23.5796356100859,184,-14.3857165071794,163
"15034","Marquez Callaway","NOS","WR",22,0,"WR","weighted",5.38,183,0.146500000000001,NA,5.38,5.38,19,-121.245310312857,577,-101.186666666667,548,-136.528774237032,572
"15045","Jacob Breeland","BAL","TE",23,0,"TE","weighted",8.2,105,1.32754279959718,NA,8.2,8.2,10,-86.2181907510058,424,-73.197,341,-102.463318921044,441
